user_id,age,gender,height_cm,weight_kg,bmi,shoe_size,apparel_size,foot_arch_type,primary_sport,fitness_level,workouts_per_week,indoor_or_outdoor,budget_min,budget_max,preferred_brands,style_preference,color_preference,material_preference,location,climate
U04257,34,female,162.0,72.7,27.7,8.5,XL,low,running,intermediate,4,indoor,21,67,Nike|Adidas|Jordan,athleisure,yellow,mesh,"Minneapolis, MN",cold
U04258,31,female,176.7,82.7,26.5,11.0,L,normal,yoga,beginner,2,indoor,25,138,Adidas|Nike|Jordan,athleisure,grey,synthetic,"Miami, FL",tropical
U04259,26,female,168.7,63.5,22.3,9.0,M,normal,yoga,intermediate,2,outdoor,77,331,Adidas,performance,black,mesh,"San Francisco, CA",temperate
U04260,30,female,168.7,58.9,20.7,9.5,S,normal,running,beginner,3,outdoor,16,59,Nike|Jordan,performance,black,cotton,"Phoenix, AZ",hot
U04261,39,female,153.6,62.3,26.4,7.0,L,normal,training,intermediate,2,indoor,39,120,Adidas|Jordan|Nike,performance,black,gore-tex,"Detroit, MI",continental
U04262,46,male,187.4,61.8,17.6,12.0,XS,normal,running,beginner,3,outdoor,10,35,Adidas,athleisure,navy,synthetic,"Portland, OR",temperate
U04263,57,female,159.2,56.3,22.2,8.0,M,normal,training,advanced,5,indoor,53,209,Adidas,performance,blue,leather,"Miami, FL",tropical
U04264,21,female,171.2,66.8,22.8,9.5,M,low,basketball,intermediate,4,indoor,10,35,Adidas,casual,white,leather,"Dallas, TX",hot
U04265,42,female,165.2,48.9,17.9,9.0,XS,normal,training,beginner,4,both,10,37,Nike|Adidas,performance,black,cotton,"Charlotte, NC",temperate
U04266,35,male,187.5,90.0,25.6,12.0,L,normal,training,intermediate,4,both,33,110,Nike|Jordan|Adidas,performance,brown,nylon,"New York, NY",continental
U04267,32,female,167.5,50.5,18.0,9.5,XS,high,running,intermediate,2,outdoor,57,132,Nike,performance,navy,cotton,"Miami, FL",tropical
U04268,29,female,161.5,57.6,22.1,7.5,M,normal,training,beginner,2,indoor,10,35,Nike|Adidas,performance,yellow,polyester,"Seattle, WA",temperate
U04269,41,male,176.3,96.7,31.1,10.0,XL,high,running,beginner,3,indoor,10,52,Nike|Adidas,athleisure,white,leather,"Dallas, TX",hot
U04270,18,female,156.3,66.7,27.3,7.5,L,normal,swimming,beginner,5,indoor,10,35,Adidas|Jordan,athleisure,blue,leather,"Portland, OR",temperate
U04271,26,male,187.5,75.6,21.5,12.0,S,normal,lifestyle,intermediate,3,both,31,92,Adidas|Nike,casual,white,knit,"Chicago, IL",continental
U04272,52,male,188.9,77.1,21.6,12.0,S,normal,swimming,intermediate,2,indoor,25,75,Jordan|Nike,performance,black,mesh,"Boston, MA",continental
U04273,45,female,161.5,52.4,20.1,8.5,S,normal,yoga,intermediate,4,indoor,20,80,Adidas,athleisure,grey,fleece,"Charlotte, NC",temperate
U04274,59,female,173.9,62.6,20.7,10.5,S,normal,running,advanced,3,outdoor,29,178,Adidas,casual,black,polyester,"Charlotte, NC",temperate
U04275,27,male,178.1,81.8,25.8,10.0,L,high,running,beginner,4,outdoor,31,73,Nike,performance,brown,mesh,"Denver, CO",cold
U04276,52,male,180.1,71.0,21.9,11.0,S,normal,training,beginner,4,both,25,82,Adidas,performance,blue,cotton,"Charlotte, NC",temperate
U04277,37,male,179.0,72.7,22.7,11.0,M,normal,training,beginner,4,indoor,24,62,Jordan|Adidas,performance,black,cotton,"Houston, TX",tropical
U04278,39,female,157.0,77.6,31.5,8.0,XXL,normal,training,beginner,2,indoor,24,88,Nike|Adidas|Jordan,performance,blue,fleece,"San Diego, CA",hot
U04279,32,male,185.1,74.0,21.6,11.0,S,normal,running,intermediate,3,both,41,103,Nike,performance,purple,mesh,"Los Angeles, CA",hot
U04280,18,female,169.5,54.6,19.0,9.5,S,normal,yoga,advanced,3,indoor,42,110,Nike|Adidas,athleisure,multi,mesh,"Denver, CO",cold
U04281,32,female,173.3,71.8,23.9,10.0,M,normal,training,advanced,2,indoor,38,210,Nike,performance,black,knit,"Miami, FL",tropical
U04282,24,male,195.3,90.4,23.7,13.0,L,normal,running,intermediate,2,outdoor,12,72,Nike,athleisure,multi,knit,"Phoenix, AZ",hot
U04283,39,female,159.2,61.6,24.3,7.0,M,low,yoga,advanced,3,indoor,28,144,Nike,athleisure,white,mesh,"Atlanta, GA",temperate
U04284,18,female,157.0,63.1,25.6,7.0,L,high,yoga,intermediate,4,both,54,135,Jordan,athleisure,pink,nylon,"Atlanta, GA",temperate
U04285,22,female,157.0,70.5,28.6,8.0,XL,low,football,intermediate,2,indoor,30,130,Nike|Adidas|Jordan,performance,green,rubber,"Atlanta, GA",temperate
U04286,47,male,176.3,70.9,22.8,10.0,M,normal,basketball,advanced,3,indoor,39,146,Adidas,performance,brown,cotton,"Orlando, FL",tropical
U04287,18,male,175.2,76.4,24.9,10.0,M,normal,yoga,beginner,4,indoor,25,77,Adidas,athleisure,grey,polyester,"Phoenix, AZ",hot
U04288,34,female,150.1,67.4,29.9,6.5,XL,normal,basketball,advanced,3,indoor,33,96,Adidas,performance,green,cotton,"Denver, CO",cold
U04289,19,male,180.1,72.7,22.4,10.0,S,normal,training,intermediate,2,indoor,21,76,Nike|Jordan,performance,pink,cotton,"Portland, OR",temperate
U04290,52,female,164.5,54.4,20.1,8.5,S,normal,running,advanced,2,outdoor,34,120,Nike,performance,white,fleece,"Dallas, TX",hot
U04291,42,male,179.0,72.7,22.7,10.0,M,normal,training,beginner,4,both,16,65,Nike|Adidas|Jordan,casual,yellow,nylon,"Los Angeles, CA",hot
U04292,49,male,183.0,88.1,26.3,11.0,L,low,training,intermediate,4,indoor,25,143,Adidas|Jordan,athleisure,brown,leather,"Chicago, IL",continental
U04293,32,female,151.4,65.1,28.4,7.0,XL,normal,training,advanced,4,indoor,40,208,Nike|Adidas,performance,navy,polyester,"Dallas, TX",hot
U04294,18,male,170.3,73.1,25.2,9.0,M,normal,running,intermediate,4,indoor,43,103,Nike|Jordan,performance,orange,mesh,"Las Vegas, NV",hot
U04295,18,male,178.1,85.0,26.8,11.0,L,normal,running,intermediate,4,outdoor,40,91,Adidas|Nike,performance,red,mesh,"Detroit, MI",continental
U04296,37,male,173.5,87.0,28.9,9.5,XL,low,swimming,intermediate,2,both,39,98,Nike|Adidas,casual,green,leather,"Minneapolis, MN",cold
U04297,18,male,174.0,83.3,27.5,9.0,L,normal,basketball,intermediate,3,indoor,35,143,Nike,performance,red,synthetic,"Dallas, TX",hot
U04298,21,male,179.6,74.5,23.1,10.5,M,normal,lifestyle,intermediate,3,both,10,45,Nike,casual,pink,knit,"Miami, FL",tropical
U04299,19,male,172.6,64.9,21.8,9.0,S,normal,running,advanced,3,outdoor,31,102,Adidas,retro,black,nylon,"Charlotte, NC",temperate
U04300,21,female,171.2,69.5,23.7,9.5,M,normal,training,advanced,4,indoor,29,161,Adidas|Nike|Jordan,performance,black,cotton,"Las Vegas, NV",hot
U04301,26,male,174.6,64.3,21.1,9.5,S,normal,running,intermediate,4,both,84,199,Adidas|Nike,casual,grey,synthetic,"Dallas, TX",hot
U04302,55,male,187.5,106.5,30.3,12.0,XL,normal,outdoor,intermediate,4,outdoor,35,91,Adidas,performance,green,polyester,"New York, NY",continental
U04303,29,female,162.0,69.3,26.4,8.5,L,normal,training,advanced,2,indoor,65,148,Adidas,performance,black,polyester,"San Francisco, CA",temperate
U04304,19,female,158.7,67.2,26.7,8.0,L,normal,swimming,intermediate,3,outdoor,20,50,Nike,performance,black,polyester,"San Diego, CA",hot
U04305,46,male,189.2,80.9,22.6,12.5,M,low,training,beginner,4,both,14,52,Nike|Jordan|Adidas,retro,black,leather,"Philadelphia, PA",temperate
U04306,18,male,179.6,74.5,23.1,10.5,M,normal,yoga,intermediate,3,indoor,28,116,Nike|Adidas,athleisure,purple,leather,"San Francisco, CA",temperate
U04307,25,male,186.3,86.1,24.8,12.0,M,normal,training,beginner,4,both,50,126,Nike,athleisure,brown,leather,"Boston, MA",continental
U04308,24,female,173.9,56.2,18.6,10.0,S,normal,yoga,beginner,2,indoor,15,47,Adidas|Nike,performance,white,polyester,"Atlanta, GA",temperate
U04309,32,male,167.1,84.0,30.1,8.5,XL,normal,training,beginner,3,indoor,19,46,Jordan,performance,pink,synthetic,"Philadelphia, PA",temperate
U04310,19,male,179.6,86.8,26.9,11.0,L,normal,training,beginner,3,indoor,14,55,Jordan|Nike,performance,pink,mesh,"Los Angeles, CA",hot
U04311,44,female,168.7,66.3,23.3,9.0,M,normal,running,intermediate,4,outdoor,17,53,Nike|Jordan,performance,black,synthetic,"Dallas, TX",hot
U04312,18,female,170.2,68.9,23.8,9.5,M,normal,running,intermediate,2,outdoor,42,145,Nike|Adidas,performance,grey,knit,"Philadelphia, PA",temperate
U04313,44,male,179.0,84.6,26.4,11.0,L,low,football,advanced,2,outdoor,20,98,Adidas|Nike,performance,black,cotton,"Seattle, WA",temperate
U04314,31,female,165.2,67.1,24.6,8.5,L,normal,football,intermediate,4,outdoor,37,120,Nike,athleisure,grey,cotton,"Houston, TX",tropical
U04315,56,male,167.8,80.8,28.7,8.5,XL,normal,training,beginner,2,indoor,11,60,Adidas|Nike|Jordan,performance,white,knit,"Los Angeles, CA",hot
U04316,30,male,195.6,62.4,16.3,13.5,S,normal,football,intermediate,3,both,36,137,Nike|Adidas|Jordan,performance,black,gore-tex,"Orlando, FL",tropical
U04317,38,male,180.1,86.3,26.6,11.0,L,normal,running,beginner,2,outdoor,22,72,Nike,performance,multi,synthetic,"Philadelphia, PA",temperate
U04318,30,male,174.6,74.4,24.4,10.0,M,normal,running,intermediate,4,both,20,105,Nike|Jordan,performance,blue,cotton,"San Diego, CA",hot
U04319,46,female,161.0,60.4,23.3,8.5,M,normal,training,intermediate,3,both,47,126,Nike|Jordan,casual,black,polyester,"Phoenix, AZ",hot
U04320,40,female,174.9,55.7,18.2,10.5,XS,low,training,intermediate,3,indoor,31,149,Adidas|Jordan,performance,white,cotton,"Orlando, FL",tropical
U04321,34,female,160.5,59.2,23.0,8.5,M,normal,yoga,intermediate,4,indoor,82,223,Nike,athleisure,black,mesh,"Los Angeles, CA",hot
U04322,32,male,180.1,82.7,25.5,10.5,L,normal,yoga,intermediate,3,indoor,10,66,Nike|Adidas,athleisure,white,synthetic,"Denver, CO",cold
U04323,63,male,180.6,64.6,19.8,11.0,S,low,training,beginner,3,indoor,12,35,Adidas,performance,black,nylon,"Minneapolis, MN",cold
U04324,39,female,164.5,78.5,29.0,8.5,XL,low,training,intermediate,2,outdoor,15,55,Nike|Jordan,performance,white,nylon,"Detroit, MI",continental
U04325,19,female,163.8,64.7,24.1,9.0,M,low,training,intermediate,3,both,15,40,Adidas|Nike,performance,grey,mesh,"Chicago, IL",continental
U04326,53,female,168.4,69.2,24.4,9.5,M,normal,yoga,intermediate,3,indoor,20,63,Adidas,athleisure,red,leather,"Orlando, FL",tropical
U04327,37,female,165.2,66.9,24.5,8.0,L,low,training,intermediate,2,indoor,16,60,Nike|Adidas,performance,yellow,knit,"Minneapolis, MN",cold
U04328,38,female,174.9,55.4,18.1,11.0,XS,high,running,beginner,4,outdoor,19,55,Nike,performance,black,nylon,"Portland, OR",temperate
U04329,18,male,171.9,76.2,25.8,9.0,L,high,training,intermediate,3,outdoor,33,123,Nike,performance,white,gore-tex,"Philadelphia, PA",temperate
U04330,26,female,168.7,76.3,26.8,9.5,L,high,training,intermediate,2,indoor,35,137,Adidas,performance,black,synthetic,"Charlotte, NC",temperate
U04331,24,female,182.7,72.1,21.6,11.5,L,normal,training,intermediate,4,indoor,18,66,Adidas|Nike,performance,grey,polyester,"Portland, OR",temperate
U04332,40,female,169.5,77.9,27.1,10.0,L,normal,yoga,beginner,3,indoor,19,52,Nike|Adidas,athleisure,black,mesh,"Atlanta, GA",temperate
U04333,26,male,174.6,76.2,25.0,9.0,M,high,training,advanced,2,indoor,128,384,Nike,retro,white,cotton,"Los Angeles, CA",hot
U04334,27,male,195.7,104.9,27.4,13.5,XL,normal,running,beginner,3,outdoor,35,83,Nike|Adidas|Jordan,performance,beige,mesh,"Los Angeles, CA",hot
U04335,58,female,157.1,72.3,29.3,7.5,XL,normal,yoga,beginner,3,indoor,10,57,Nike,athleisure,red,mesh,"Miami, FL",tropical
U04336,28,female,161.5,64.2,24.6,8.0,L,high,running,intermediate,5,both,22,110,Adidas,performance,purple,synthetic,"Houston, TX",tropical
U04337,24,male,170.3,67.3,23.2,8.5,M,normal,football,intermediate,2,both,23,76,Adidas|Jordan,casual,navy,fleece,"Atlanta, GA",temperate
U04338,50,female,155.7,71.5,29.5,8.0,XL,normal,tennis,intermediate,5,outdoor,86,244,Adidas|Nike,casual,orange,mesh,"Houston, TX",tropical
U04339,20,female,162.0,76.9,29.3,8.5,XL,high,skateboarding,intermediate,5,outdoor,14,80,Nike|Adidas,retro,grey,leather,"Orlando, FL",tropical
U04340,33,male,178.1,85.0,26.8,10.5,L,high,training,intermediate,2,both,27,112,Adidas,performance,white,cotton,"Seattle, WA",temperate
U04341,22,male,171.0,69.3,23.7,9.0,M,normal,outdoor,advanced,3,outdoor,30,68,Nike,performance,navy,leather,"New York, NY",continental
U04342,57,male,174.0,67.2,22.2,9.5,S,normal,running,intermediate,4,indoor,16,66,Adidas|Nike,performance,multi,mesh,"San Francisco, CA",temperate
U04343,49,female,173.3,48.1,16.0,10.0,XS,normal,running,intermediate,4,outdoor,22,83,Adidas,performance,yellow,cotton,"Chicago, IL",continental
U04344,52,male,174.6,80.5,26.4,10.5,L,normal,training,beginner,3,outdoor,18,80,Nike|Adidas|Jordan,athleisure,white,mesh,"Atlanta, GA",temperate
U04345,34,female,170.2,69.5,24.0,10.0,M,normal,basketball,intermediate,3,outdoor,12,76,Nike,performance,multi,leather,"Dallas, TX",hot
U04346,34,male,178.1,85.0,26.8,11.0,L,normal,running,intermediate,2,indoor,25,107,Adidas,performance,blue,nylon,"Los Angeles, CA",hot
U04347,42,female,174.5,64.6,21.2,10.5,S,normal,running,beginner,4,outdoor,10,50,Jordan|Adidas|Nike,athleisure,grey,cotton,"Phoenix, AZ",hot
U04348,18,female,165.2,62.0,22.7,8.5,M,normal,training,intermediate,2,both,14,54,Nike,performance,white,polyester,"Denver, CO",cold
U04349,47,male,176.3,70.9,22.8,9.0,M,high,basketball,advanced,3,indoor,22,102,Adidas,performance,red,mesh,"Houston, TX",tropical
U04350,37,female,162.0,69.3,26.4,8.0,L,high,football,intermediate,4,outdoor,27,98,Nike|Adidas,performance,navy,polyester,"Philadelphia, PA",temperate
U04351,49,female,163.8,61.4,22.9,9.0,M,normal,yoga,intermediate,4,indoor,25,110,Jordan,athleisure,yellow,mesh,"Houston, TX",tropical
U04352,27,female,156.3,74.0,30.3,8.0,XL,normal,training,intermediate,4,indoor,41,97,Nike,athleisure,beige,nylon,"Portland, OR",temperate
U04353,18,male,190.1,87.8,24.3,12.5,L,normal,running,beginner,2,both,10,38,Nike|Adidas,performance,green,polyester,"Portland, OR",temperate
U04354,32,female,173.9,62.9,20.8,9.5,S,normal,running,beginner,5,outdoor,13,61,Adidas|Nike,performance,black,polyester,"Portland, OR",temperate
U04355,51,female,167.9,56.7,20.1,9.5,S,low,tennis,intermediate,4,both,35,92,Adidas|Nike,casual,black,knit,"Charlotte, NC",temperate
U04356,54,female,156.3,69.9,28.6,7.0,XL,normal,training,intermediate,2,both,27,68,Nike|Adidas,performance,blue,synthetic,"San Francisco, CA",temperate
U04357,42,female,166.3,60.6,21.9,9.0,M,normal,yoga,advanced,4,indoor,55,171,Jordan|Nike|Adidas,retro,black,mesh,"New York, NY",continental
U04358,19,female,163.2,65.3,24.5,9.0,L,normal,training,advanced,4,indoor,73,289,Nike|Jordan,performance,red,leather,"Houston, TX",tropical
U04359,32,male,183.5,75.4,22.4,11.0,S,high,training,advanced,4,indoor,62,155,Nike,performance,black,mesh,"Atlanta, GA",temperate
U04360,30,male,172.3,86.4,29.1,9.0,XL,high,football,intermediate,4,outdoor,20,57,Nike|Jordan,casual,white,mesh,"Charlotte, NC",temperate
U04361,21,male,190.4,93.2,25.7,12.5,XL,high,training,intermediate,3,indoor,42,160,Adidas|Nike,performance,black,knit,"Detroit, MI",continental
U04362,47,male,183.0,78.4,23.4,11.5,M,high,running,beginner,4,outdoor,29,110,Adidas,performance,yellow,polyester,"Seattle, WA",temperate
U04363,60,male,179.6,76.4,23.7,10.5,M,normal,yoga,intermediate,2,indoor,24,157,Adidas|Jordan,athleisure,navy,knit,"Detroit, MI",continental
U04364,42,female,165.7,67.0,24.4,9.5,M,high,running,intermediate,3,outdoor,17,103,Nike|Adidas,performance,grey,nylon,"Miami, FL",tropical
U04365,19,female,168.4,70.3,24.8,9.0,L,high,yoga,advanced,4,indoor,18,97,Nike,athleisure,grey,cotton,"Phoenix, AZ",hot
U04366,54,male,195.7,100.7,26.3,13.0,XL,normal,training,advanced,3,both,25,113,Adidas|Nike,athleisure,black,synthetic,"Phoenix, AZ",hot
U04367,43,male,196.1,81.9,21.3,13.0,M,normal,running,beginner,3,outdoor,45,105,Nike,performance,yellow,synthetic,"Charlotte, NC",temperate
U04368,18,female,167.5,76.6,27.3,9.0,L,low,training,beginner,2,indoor,42,105,Nike,athleisure,white,synthetic,"Miami, FL",tropical
U04369,20,male,178.1,85.0,26.8,10.5,L,normal,running,intermediate,4,outdoor,10,58,Adidas|Jordan,performance,black,knit,"Philadelphia, PA",temperate
U04370,18,female,157.1,65.2,26.4,7.5,L,normal,yoga,beginner,3,indoor,10,35,Nike|Adidas,performance,grey,synthetic,"Portland, OR",temperate
U04371,43,female,150.2,82.8,36.7,6.5,XXL,normal,running,beginner,2,indoor,21,65,Adidas|Nike,performance,white,mesh,"Atlanta, GA",temperate
U04372,35,female,159.2,61.6,24.3,8.0,M,high,outdoor,advanced,3,outdoor,30,113,Nike|Adidas|Jordan,performance,grey,synthetic,"San Francisco, CA",temperate
U04373,36,female,160.5,67.0,26.0,8.5,L,normal,lifestyle,intermediate,2,outdoor,30,78,Adidas|Jordan,casual,purple,synthetic,"Seattle, WA",temperate
U04374,32,female,166.3,61.9,22.4,9.5,M,normal,training,intermediate,4,indoor,42,95,Nike|Adidas|Jordan,performance,green,mesh,"Denver, CO",cold
U04375,49,female,169.1,81.2,28.4,10.0,XL,low,training,beginner,3,indoor,23,77,Jordan,performance,white,cotton,"Las Vegas, NV",hot
U04376,46,female,165.8,48.9,17.8,8.5,XS,normal,outdoor,beginner,4,outdoor,10,47,Nike,retro,white,polyester,"Dallas, TX",hot
U04377,57,male,181.2,71.9,21.9,11.0,S,normal,running,advanced,5,outdoor,60,143,Jordan|Nike,performance,grey,knit,"San Francisco, CA",temperate
U04378,31,male,173.5,73.4,24.4,9.5,M,high,lifestyle,beginner,4,indoor,17,62,Adidas|Nike,athleisure,black,synthetic,"Detroit, MI",continental
U04379,44,male,196.2,82.0,21.3,13.5,M,high,training,beginner,3,outdoor,10,35,Nike|Adidas|Jordan,performance,white,nylon,"New York, NY",continental
U04380,22,male,190.1,60.0,16.6,12.5,S,normal,running,beginner,2,both,24,67,Adidas|Nike,performance,white,nylon,"Portland, OR",temperate
U04381,18,male,176.3,89.5,28.8,9.5,XL,normal,running,advanced,3,outdoor,29,112,Adidas,retro,black,knit,"Seattle, WA",temperate
U04382,51,male,162.7,73.6,27.8,7.0,L,high,training,intermediate,3,indoor,14,62,Adidas|Jordan,performance,white,knit,"Los Angeles, CA",hot
U04383,58,male,174.6,79.6,26.1,10.0,L,high,training,advanced,5,indoor,37,100,Adidas,performance,grey,knit,"New York, NY",continental
U04384,25,female,168.4,46.2,16.3,10.0,XS,normal,training,beginner,3,indoor,15,71,Nike,performance,yellow,cotton,"Miami, FL",tropical
U04385,24,female,174.0,52.1,17.2,10.5,XS,high,tennis,intermediate,5,outdoor,14,88,Adidas|Nike,performance,red,fleece,"Detroit, MI",continental
U04386,47,female,153.6,53.8,22.8,7.0,M,normal,running,beginner,2,outdoor,25,85,Nike|Adidas,performance,black,knit,"Phoenix, AZ",hot
U04387,35,male,169.7,88.7,30.8,9.0,XL,low,running,advanced,3,outdoor,32,198,Jordan,performance,blue,cotton,"San Francisco, CA",temperate
U04388,30,male,182.1,71.0,21.4,11.0,S,normal,training,intermediate,4,indoor,25,64,Adidas|Jordan,athleisure,white,polyester,"Los Angeles, CA",hot
U04389,34,female,163.2,62.6,23.5,8.0,M,normal,training,beginner,3,indoor,16,35,Adidas|Nike|Jordan,casual,black,mesh,"Orlando, FL",tropical
U04390,27,female,163.2,52.2,19.6,8.0,S,high,lifestyle,intermediate,2,both,48,110,Jordan,retro,navy,mesh,"Boston, MA",continental
U04391,35,male,178.1,90.7,28.6,10.0,XL,low,tennis,intermediate,4,outdoor,27,137,Nike,performance,black,mesh,"Denver, CO",cold
U04392,18,male,171.9,104.3,35.3,9.5,XXL,normal,training,advanced,2,outdoor,53,124,Nike,performance,red,synthetic,"Boston, MA",continental
U04393,25,female,150.2,79.6,35.3,7.0,XXL,normal,training,advanced,4,both,40,218,Nike|Adidas,performance,white,knit,"Houston, TX",tropical
U04394,27,male,183.0,85.4,25.5,11.5,L,high,running,advanced,4,outdoor,28,108,Nike,performance,white,leather,"Seattle, WA",temperate
U04395,58,male,188.2,82.5,23.3,12.5,M,normal,basketball,intermediate,5,indoor,13,74,Adidas|Nike,performance,navy,rubber,"Portland, OR",temperate
U04396,24,female,162.0,63.0,24.0,8.5,M,normal,basketball,intermediate,4,indoor,23,58,Adidas,casual,navy,leather,"New York, NY",continental
U04397,49,female,158.8,69.6,27.6,7.5,XL,high,yoga,beginner,4,indoor,19,87,Nike,retro,yellow,leather,"Phoenix, AZ",hot
U04398,49,female,171.2,63.3,21.6,10.0,M,normal,basketball,beginner,3,outdoor,15,44,Nike,performance,black,polyester,"Minneapolis, MN",cold
U04399,36,female,164.5,59.0,21.8,8.5,M,high,running,intermediate,2,outdoor,94,249,Nike|Adidas|Jordan,casual,multi,gore-tex,"Boston, MA",continental
U04400,35,female,171.2,70.9,24.2,10.0,M,high,yoga,beginner,2,indoor,14,53,Adidas,athleisure,grey,cotton,"Charlotte, NC",temperate
U04401,57,male,172.6,88.2,29.6,9.0,XL,low,basketball,advanced,3,outdoor,73,189,Nike,retro,multi,polyester,"Los Angeles, CA",hot
U04402,22,female,155.8,65.5,27.0,7.5,L,high,outdoor,beginner,3,outdoor,11,43,Adidas,casual,black,knit,"Minneapolis, MN",cold
U04403,18,male,182.1,86.9,26.2,11.5,L,normal,basketball,intermediate,3,indoor,29,151,Jordan|Adidas|Nike,performance,multi,knit,"Denver, CO",cold
U04404,47,male,183.1,94.2,28.1,11.0,L,high,basketball,beginner,3,indoor,32,112,Nike,performance,multi,rubber,"Houston, TX",tropical
U04405,38,female,167.5,52.5,18.7,9.5,S,normal,running,beginner,3,outdoor,21,57,Jordan|Nike,performance,white,gore-tex,"San Francisco, CA",temperate
U04406,35,male,173.1,88.4,29.5,9.0,XL,normal,yoga,intermediate,4,indoor,19,118,Nike,athleisure,black,leather,"Las Vegas, NV",hot
U04407,49,female,171.2,63.3,21.6,10.0,M,normal,training,beginner,3,indoor,43,111,Nike,performance,navy,fleece,"Detroit, MI",continental
U04408,18,female,167.1,67.0,24.0,9.0,M,low,football,advanced,3,outdoor,35,154,Nike|Adidas,performance,black,leather,"Philadelphia, PA",temperate
U04409,57,female,162.8,49.0,18.5,8.5,S,high,outdoor,beginner,5,outdoor,13,36,Nike|Jordan,performance,white,mesh,"New York, NY",continental
U04410,55,female,158.8,77.4,30.7,8.0,XL,normal,running,intermediate,3,outdoor,20,108,Adidas|Jordan,performance,multi,polyester,"Minneapolis, MN",cold
U04411,37,male,169.7,84.1,29.2,8.5,XL,low,yoga,beginner,5,indoor,13,47,Adidas,athleisure,green,cotton,"Atlanta, GA",temperate
U04412,29,female,162.8,63.9,24.1,8.5,M,high,yoga,intermediate,3,indoor,32,112,Adidas|Jordan|Nike,performance,orange,mesh,"New York, NY",continental
U04413,28,female,171.8,78.8,26.7,10.0,L,normal,running,intermediate,3,outdoor,22,75,Nike|Adidas,performance,purple,synthetic,"New York, NY",continental
U04414,52,female,166.7,64.7,23.3,9.0,M,normal,training,advanced,3,indoor,45,193,Nike|Adidas,performance,pink,cotton,"New York, NY",continental
U04415,18,male,162.8,81.6,30.8,7.5,XL,high,running,advanced,3,both,20,64,Nike|Adidas|Jordan,performance,pink,synthetic,"Dallas, TX",hot
U04416,18,male,170.3,71.6,24.7,9.0,M,normal,tennis,intermediate,4,both,13,54,Nike,performance,green,mesh,"Orlando, FL",tropical
U04417,52,male,171.9,77.1,26.1,9.5,L,low,training,beginner,3,indoor,10,47,Jordan|Adidas,performance,grey,gore-tex,"Portland, OR",temperate
U04418,18,female,166.7,47.5,17.1,9.0,XS,normal,training,beginner,4,both,10,50,Adidas|Jordan,performance,black,gore-tex,"Charlotte, NC",temperate
U04419,43,male,173.1,77.6,25.9,9.0,L,normal,training,beginner,4,both,15,35,Nike,performance,red,nylon,"Seattle, WA",temperate
U04420,24,female,150.3,74.5,33.0,7.0,XXL,low,training,beginner,2,indoor,10,37,Adidas,performance,orange,polyester,"Atlanta, GA",temperate
U04421,33,female,176.2,80.4,25.9,10.5,L,normal,yoga,intermediate,4,indoor,39,146,Adidas|Nike|Jordan,athleisure,white,nylon,"San Francisco, CA",temperate
U04422,40,male,188.2,90.0,25.4,12.0,M,normal,training,beginner,4,both,21,95,Nike|Jordan|Adidas,performance,black,fleece,"Seattle, WA",temperate
U04423,18,male,180.1,72.7,22.4,10.0,S,low,training,intermediate,2,indoor,12,35,Nike|Adidas|Jordan,performance,multi,cotton,"Orlando, FL",tropical
U04424,37,male,181.2,64.7,19.7,10.5,S,normal,basketball,beginner,5,indoor,13,51,Jordan|Adidas,performance,black,synthetic,"Boston, MA",continental
U04425,59,female,174.0,62.7,20.7,10.5,S,high,outdoor,advanced,3,outdoor,54,231,Jordan|Nike,performance,navy,cotton,"Philadelphia, PA",temperate
U04426,46,male,181.7,87.5,26.5,11.0,L,normal,training,beginner,5,both,33,76,Adidas,athleisure,green,leather,"Houston, TX",tropical
U04427,53,male,174.6,80.5,26.4,9.5,L,normal,training,beginner,3,both,35,77,Adidas|Nike,performance,black,mesh,"Atlanta, GA",temperate
U04428,25,male,175.7,82.4,26.7,10.0,L,high,running,beginner,3,both,16,82,Jordan|Nike,performance,navy,gore-tex,"Detroit, MI",continental
U04429,37,female,162.8,64.7,24.4,8.5,M,normal,training,advanced,4,indoor,39,110,Jordan,athleisure,pink,synthetic,"Phoenix, AZ",hot
U04430,32,male,180.2,79.6,24.5,10.5,M,high,yoga,intermediate,5,both,48,115,Nike|Jordan,athleisure,black,mesh,"Chicago, IL",continental
U04431,24,male,190.7,83.3,22.9,12.5,L,high,running,intermediate,4,indoor,46,105,Jordan,performance,grey,gore-tex,"Chicago, IL",continental
U04432,44,female,170.6,46.9,16.1,9.5,XS,normal,training,beginner,5,both,16,68,Jordan|Adidas,performance,blue,fleece,"San Francisco, CA",temperate
U04433,28,female,154.9,64.1,26.7,7.5,L,normal,training,beginner,3,indoor,21,55,Nike|Adidas,performance,navy,cotton,"Atlanta, GA",temperate
U04434,30,male,183.1,87.2,26.0,10.5,L,low,training,advanced,3,indoor,40,162,Nike|Adidas,performance,black,rubber,"Boston, MA",continental
U04435,45,female,165.8,48.9,17.8,9.0,XS,normal,training,beginner,4,both,13,40,Adidas|Nike,casual,brown,fleece,"Orlando, FL",tropical
U04436,20,male,190.1,60.4,16.7,12.0,S,normal,training,beginner,2,indoor,21,69,Adidas,performance,purple,mesh,"New York, NY",continental
U04437,26,male,184.1,82.4,24.3,11.5,M,normal,running,intermediate,5,outdoor,21,57,Adidas|Jordan,performance,purple,polyester,"Charlotte, NC",temperate
